time_s,ch0_std_kPa,ch1_std_kPa,ch2_std_kPa,ch3_std_kPa,ch4_std_kPa,ch5_std_kPa,ch6_std_kPa,ch7_std_kPa
6.75,0.0008210719722859069,0.0011689887483964728,0.0017040994988676067,0.0016372961783105249,0.0013223355960464145,0.0006265682365888316,0.0010449587434488434,0.0014828874205551974
6.8,0.0008210719722859069,0.0011689887483964728,0.0017258230807711608,0.0016148747345114153,0.0013488089984448174,0.0006265682365888316,0.0010392304845413178,0.0014828874205551974
6.85,0.0008193177848997673,0.0011484168339456703,0.0017258230807711608,0.0016148747345114153,0.0013223355960464145,0.0006265682365888316,0.0010392304845413178,0.0014718432148091126
6.9,0.0008164357579986169,0.0011689887483964728,0.0017258230807711608,0.0015915606510976893,0.0013223355960464145,0.0006265682365888316,0.0010449587434488434,0.0014718432148091126
6.95,0.0008164357579986169,0.0011464870924093413,0.0017258230807711608,0.0016075789884424587,0.0013223355960464145,0.0006618742713086868,0.0011772070024131664,0.0015440471601130242
7.0,0.0008164357579986169,0.0011464870924093413,0.0017258230807711608,0.0016148747345114153,0.0013637059351454834,0.0006940681610943513,0.0012942573317606919,0.001561298517652702
7.05,0.0008164357579986169,0.0011464870924093413,0.0017308355891692039,0.0016214933907748692,0.0014780903289069178,0.0007235654350336991,0.0013956565275371733,0.0016259678436461973
7.1,0.0008193177848997673,0.0011464870924093413,0.001699008113997277,0.0016559959085032932,0.0015817595472467105,0.0007506840417993714,0.001817470770053806,0.001610588686899105
7.15,0.0008193177848997673,0.0011464870924093413,0.001659707375240764,0.0015564336523879723,0.001676702302808967,0.0007756735058999354,0.0024021215113107855,0.0016230281600031777
7.2,0.0008193177848997673,0.0011689887483964728,0.0017193366067605714,0.0015489048138762516,0.0018430276776023082,0.0007987336916670513,0.0032350604826696166,0.001673617614142305
7.25,0.0008164357579986169,0.0011464870924093413,0.002041408077473863,0.0016221187958208063,0.0020799332799346197,0.0008200273763473861,0.003985355334578975,0.0017642296116007715
7.3,0.0008193177848997673,0.0011464870924093413,0.0025325868037181626,0.0017434905172307369,0.002268780127140159,0.0008200273763473861,0.004596149675188422,0.0018424517826604295
7.35,0.0008193177848997673,0.0011653570881309918,0.0031582454441848444,0.0018710861191581069,0.0025382148636152817,0.0008583919470113125,0.00510189400605104,0.002103156034658974
7.4,0.0008193177848997673,0.0011653570881309918,0.0038985167247379197,0.0021543463424587316,0.0026906800597011637,0.0009749599677809882,0.005549832135722107,0.002324812039801962
7.45,0.0008193177848997673,0.0011653570881309918,0.004611033794395925,0.002509277479552181,0.0027430870439364903,0.0010753660980791406,0.005859238649433929,0.0025189575103156253
7.5,0.0008210719722859069,0.0013241863115721678,0.00530309920937652,0.003030377493828451,0.002786062249330198,0.0013827744957593223,0.006018510223146784,0.0026935417848882063
7.55,0.0008210719722859069,0.0016752703102021766,0.00598344280118914,0.003456932697272153,0.002857392131983,0.0015234815123155736,0.006093062297668161,0.0027822733327189726
7.6,0.0008217055433669651,0.0018604026336209245,0.006481132428134802,0.003806819337634459,0.0028754705027603535,0.0016470133761522677,0.006161229667883519,0.0028631337191751096
7.65,0.0008217055433669651,0.002110661952457337,0.006832688836372836,0.004046576280244402,0.0028904494389599094,0.0017483519937007974,0.006194670520466988,0.0028742211012334194
7.7,0.0008217055433669651,0.0023288089274150765,0.0070957615978174855,0.0041477709774808596,0.0029023769287834884,0.0017569965095850023,0.006224145216290287,0.0028742211012334194
7.75,0.000970985192934453,0.002520026724833994,0.00729274870494449,0.004288675643541961,0.002834571558166653,0.0017569965095850023,0.006307898838369391,0.0028631337191751096
7.8,0.0009677324642942267,0.0026922723881964267,0.00746270837742778,0.004370726367503652,0.002806278674686457,0.0017650067930724347,0.006448065680528388,0.0028631337191751096
7.85,0.0009635160949906955,0.0027829920765174983,0.007587309759575871,0.004416731176527966,0.0028560826604398693,0.0017650067930724347,0.006677097316306572,0.0028631337191751096
7.9,0.0009992017221925951,0.002796368636467732,0.007645348325642746,0.004456419813148244,0.0028840596387730917,0.0017650067930724347,0.006900263526467212,0.0029425110753523703
7.95,0.0010300960922087158,0.002804794728565309,0.007699888416896263,0.004498487727751905,0.002950938280393857,0.0017650067930724347,0.007006836603180733,0.0030750370829023205
8.0,0.0011402273314330485,0.0027998542236104687,0.007755840458937379,0.004530925931409403,0.0030085083428469284,0.0018052316262712107,0.007012578785617288,0.0031897156165222045
8.05,0.0013251861632793062,0.002804794728565309,0.007860400363693391,0.004591696587430422,0.002980226672655646,0.0019728193851771174,0.006979094146237077,0.003208232395267014
8.1,0.0014774067186272314,0.002804794728565309,0.008009911207436734,0.004739146999800073,0.002959109766846252,0.0021200933749170943,0.006994348739211829,0.003233324566928279
8.15,0.00148369230541337,0.002804794728565309,0.008168408282985812,0.0050041570474058635,0.002894241996567298,0.002188251561854622,0.00707055867665348,0.003238291310590324
